event_id,match_ts,match_date_utc,match_label,opponent,home_away,player_id,player_name,display_name,minutes_played,passes_p90,tackles_won_p90,duels_won_p90,successful_dribbles_p90,defensive_actions_p90,key_passes_p90,possession_lost_p90,touches_p90,pass_accuracy_match,ball_losses_per_touch_pct,duels_total,ground_duels,air_duels,ground_duels_won,air_duels_won,shots_on_target,shots_total,interceptions,crosses_total,crosses_accurate,crosses_accuracy_pct,duels_total_p90,ground_duels_p90,air_duels_p90,ground_duels_won_p90,air_duels_won_p90,shots_on_target_p90,shots_total_p90,interceptions_p90,crosses_total_p90,crosses_accurate_p90
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,1509758,Denzel Kuijpers,D. Kuijpers - 19,16.0,22.5,0.0,5.625,0.0,5.625,0.0,22.5,33.75,25.0,66.66666666666666,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,28.125,16.875,11.25,0.0,5.625,0.0,0.0,0.0,0.0,0.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,73501,Danny Verbeek,D. Verbeek - 11,83.0,30.361445783132528,0.0,3.253012048192771,2.168674698795181,7.590361445783132,0.0,21.686746987951807,48.795180722891565,64.28571428571429,44.44444444444444,8.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,8.674698795180724,7.590361445783132,1.0843373493975905,3.253012048192771,0.0,1.0843373493975905,1.0843373493975905,0.0,4.337349397590362,0.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,1860773,Emian-Johar Semedo,E. Semedo - 17,8.0,22.5,0.0,0.0,0.0,0.0,0.0,11.25,33.75,100.0,33.33333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,1418029,Genrich Sillé,G. Sillé - 7,28.0,16.071428571428573,0.0,0.0,0.0,3.214285714285714,0.0,6.428571428571428,19.285714285714285,60.0,33.33333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.214285714285714,3.214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,52753,Jeffrey Fortes,J. Fortes - 22,90.0,30.0,2.0,6.0,1.0,8.0,1.0,6.0,51.99999999999999,86.66666666666667,11.53846153846154,9.0,6.0,3.0,5.0,1.0,0.0,1.0,1.0,4.0,2.0,50.0,9.0,6.0,3.0,5.0,1.0,0.0,1.0,1.0,4.0,2.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,896215,Kevin Felida,K. Felida - 6,90.0,50.0,1.0,12.0,2.0,15.0,0.0,15.0,74.0,80.0,20.27027027027027,15.0,11.0,4.0,9.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,15.0,11.0,4.0,9.0,3.0,1.0,1.0,2.0,1.0,0.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,966676,Kévin Monzialo,K. Monzialo - 8,82.0,14.268292682926829,0.0,2.1951219512195124,0.0,3.292682926829268,1.0975609756097562,16.463414634146343,28.536585365853657,53.84615384615385,57.6923076923077,10.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,20.0,10.97560975609756,6.585365853658536,4.390243902439025,1.0975609756097562,1.0975609756097562,1.0975609756097562,1.0975609756097562,0.0,5.48780487804878,1.0975609756097562
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,1509970,Mees Laros,M. Laros - 33,90.0,34.0,1.0,7.0,0.0,8.0,1.0,12.0,46.0,70.58823529411765,26.08695652173913,10.0,5.0,5.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,50.0,10.0,5.0,5.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,1133405,Nick de Groot,N. d. Groot - 5,90.0,25.0,0.0,5.0,0.0,11.0,0.0,11.0,54.0,76.0,20.37037037037037,9.0,5.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,100.0,9.0,5.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,1088891,Pepijn van de Merbel,P. v. d. Merbel - 36,90.0,43.0,0.0,1.0,0.0,9.0,0.0,21.0,54.0,51.162790697674424,38.88888888888889,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,977526,Reda Akmum,R. Akmum - 27,90.0,58.00000000000001,0.0,4.0,0.0,10.0,0.0,11.0,70.0,81.03448275862068,15.714285714285714,6.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,1048226,Teun van Grunsven,T. v. Grunsven - 4,90.0,51.0,1.0,6.0,0.0,12.999999999999998,0.0,12.999999999999998,62.99999999999999,74.50980392156863,20.634920634920633,7.0,2.0,5.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,,7.0,2.0,5.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,1048428,Thijs van Leeuwen,T. v. Leeuwen - 10,63.0,27.142857142857142,0.0,2.8571428571428568,0.0,7.142857142857142,1.4285714285714284,7.142857142857142,41.42857142857142,94.73684210526315,17.24137931034483,7.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,7.142857142857142,2.8571428571428568,2.8571428571428568,0.0,0.0,0.0,0.0,0.0,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,1867510,Bohao Wang,B. Wang - 16,29.0,21.724137931034484,0.0,9.310344827586206,6.206896551724138,9.310344827586206,0.0,12.413793103448276,52.75862068965517,71.42857142857143,23.529411764705884,5.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,15.517241379310345,15.517241379310345,0.0,9.310344827586206,0.0,0.0,3.103448275862069,0.0,0.0,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,1186805,Chahid El Allachi,C. E. Allachi - 51,45.0,36.0,0.0,6.0,2.0,12.0,0.0,18.0,54.0,66.66666666666666,33.33333333333333,9.0,7.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,18.0,14.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,1509758,Denzel Kuijpers,D. Kuijpers - 19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,73501,Danny Verbeek,D. Verbeek - 11,61.0,29.508196721311474,0.0,0.0,0.0,2.9508196721311477,1.4754098360655739,13.278688524590164,42.78688524590164,90.0,31.03448275862069,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.33333333333333,2.9508196721311477,2.9508196721311477,0.0,0.0,0.0,0.0,0.0,0.0,8.852459016393443,2.9508196721311477
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,1860773,Emian-Johar Semedo,E. Semedo - 17,45.0,20.0,2.0,6.0,2.0,6.0,0.0,20.0,36.0,50.0,55.55555555555556,11.0,7.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,22.0,14.0,8.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,1418029,Genrich Sillé,G. Sillé - 7,29.0,6.206896551724138,3.103448275862069,3.103448275862069,0.0,12.413793103448276,0.0,15.517241379310345,40.3448275862069,100.0,38.46153846153847,3.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,9.310344827586206,9.310344827586206,0.0,3.103448275862069,0.0,3.103448275862069,6.206896551724138,0.0,9.310344827586206,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,52753,Jeffrey Fortes,J. Fortes - 22,90.0,48.99999999999999,1.0,3.0,0.0,12.0,0.0,18.0,77.0,75.51020408163265,23.376623376623375,5.0,5.0,0.0,3.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,6.0,4.0,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,896215,Kevin Felida,K. Felida - 6,90.0,55.00000000000001,2.0,10.0,2.0,14.0,1.0,17.0,72.0,76.36363636363637,23.61111111111111,14.0,12.0,2.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,12.0,2.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,966676,Kévin Monzialo,K. Monzialo - 8,89.0,14.157303370786517,0.0,4.044943820224719,2.0224719101123596,1.0112359550561798,3.033707865168539,24.269662921348313,47.52808988764045,78.57142857142857,51.06382978723404,14.0,10.0,4.0,4.0,0.0,0.0,1.0,0.0,17.0,5.0,29.411764705882355,14.157303370786517,10.112359550561797,4.044943820224719,4.044943820224719,0.0,0.0,1.0112359550561798,0.0,17.191011235955056,5.056179775280898
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,1509970,Mees Laros,M. Laros - 33,61.0,29.508196721311474,2.9508196721311477,8.852459016393443,0.0,11.80327868852459,1.4754098360655739,7.377049180327869,39.83606557377049,80.0,18.51851851851852,8.0,5.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,,11.80327868852459,7.377049180327869,4.426229508196721,5.901639344262295,2.9508196721311477,0.0,0.0,1.4754098360655739,0.0,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,1133405,Nick de Groot,N. d. Groot - 5,90.0,25.0,2.0,3.0,0.0,7.0,1.0,9.0,48.99999999999999,80.0,18.367346938775515,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,1088891,Pepijn van de Merbel,P. v. d. Merbel - 36,90.0,24.0,0.0,0.0,0.0,12.0,0.0,8.0,41.0,66.66666666666666,19.51219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,977526,Reda Akmum,R. Akmum - 27,90.0,62.0,0.0,2.0,1.0,7.0,0.0,11.0,73.0,88.70967741935483,15.068493150684931,4.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,,4.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,1048226,Teun van Grunsven,T. v. Grunsven - 4,90.0,84.0,2.0,8.0,0.0,21.0,0.0,12.0,107.0,86.90476190476191,11.214953271028037,12.0,5.0,7.0,3.0,5.0,1.0,1.0,5.0,0.0,0.0,,12.0,5.0,7.0,3.0,5.0,1.0,1.0,5.0,0.0,0.0
14056450,1759514400,2025-10-03T18:00:00+00:00,RKC Waalwijk. Thuis,RKC Waalwijk,Thuis,1048428,Thijs van Leeuwen,T. v. Leeuwen - 10,90.0,38.0,1.0,3.0,0.0,11.0,0.0,15.0,56.0,84.21052631578947,26.785714285714285,11.0,10.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,10.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,1867510,Bohao Wang,B. Wang - 16,90.0,21.0,1.0,4.0,1.0,5.0,0.0,5.0,35.0,85.71428571428571,14.285714285714285,9.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,1186805,Chahid El Allachi,C. E. Allachi - 51,78.0,19.615384615384617,0.0,2.3076923076923075,0.0,3.4615384615384617,1.1538461538461537,13.846153846153847,34.61538461538462,76.47058823529412,40.0,7.0,6.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,50.0,8.076923076923077,6.923076923076923,1.1538461538461537,2.3076923076923075,0.0,1.1538461538461537,1.1538461538461537,0.0,2.3076923076923075,1.1538461538461537
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,73501,Danny Verbeek,D. Verbeek - 11,15.0,18.0,0.0,0.0,0.0,0.0,6.0,12.0,36.0,100.0,33.33333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,1860773,Emian-Johar Semedo,E. Semedo - 17,67.0,17.46268656716418,2.6865671641791042,9.402985074626866,4.029850746268656,9.402985074626866,0.0,16.119402985074625,44.32835820895522,69.23076923076923,36.36363636363636,15.0,13.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.149253731343283,17.46268656716418,2.6865671641791042,8.059701492537313,1.3432835820895521,1.3432835820895521,1.3432835820895521,1.3432835820895521,1.3432835820895521,0.0
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,1418029,Genrich Sillé,G. Sillé - 7,12.0,7.5,0.0,0.0,0.0,22.5,0.0,7.5,37.5,100.0,20.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,15.0,0.0,15.0,0.0,0.0,7.5,7.5,7.5,0.0,0.0
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,52753,Jeffrey Fortes,J. Fortes - 22,90.0,29.000000000000004,2.0,2.0,0.0,15.0,0.0,9.0,48.99999999999999,82.75862068965517,18.367346938775515,7.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,,7.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,966676,Kévin Monzialo,K. Monzialo - 8,90.0,20.0,2.0,3.0,0.0,10.0,2.0,9.0,37.0,80.0,24.324324324324326,8.0,6.0,2.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,,8.0,6.0,2.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,1509970,Mees Laros,M. Laros - 33,90.0,22.0,0.0,0.0,0.0,9.0,1.0,11.0,38.0,81.81818181818183,28.947368421052634,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,33.33333333333333,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,1133405,Nick de Groot,N. d. Groot - 5,90.0,32.0,2.0,7.0,1.0,16.0,1.0,11.0,57.0,78.125,19.298245614035086,10.0,8.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,,10.0,8.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,1088891,Pepijn van de Merbel,P. v. d. Merbel - 36,90.0,34.0,0.0,0.0,0.0,12.999999999999998,0.0,11.0,48.99999999999999,67.64705882352942,22.44897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,977526,Reda Akmum,R. Akmum - 27,90.0,45.0,3.0,4.0,0.0,10.0,0.0,4.0,55.00000000000001,91.11111111111111,7.2727272727272725,8.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,8.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,1048226,Teun van Grunsven,T. v. Grunsven - 4,90.0,29.000000000000004,0.0,7.0,0.0,17.0,0.0,7.0,50.0,79.3103448275862,14.000000000000002,12.0,3.0,9.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,,12.0,3.0,9.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0
14751816,1759773600,2025-10-06T18:00:00+00:00,Vitesse. Uit,Vitesse,Uit,1048428,Thijs van Leeuwen,T. v. Leeuwen - 10,90.0,33.0,2.0,10.0,1.0,14.0,2.0,15.0,58.00000000000001,81.81818181818183,25.86206896551724,21.0,18.0,3.0,8.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,21.0,18.0,3.0,8.0,2.0,1.0,2.0,0.0,2.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,1867510,Bohao Wang,B. Wang - 16,45.0,24.0,0.0,0.0,0.0,10.0,0.0,12.0,36.0,83.33333333333334,33.33333333333333,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,1186805,Chahid El Allachi,C. E. Allachi - 51,45.0,10.0,0.0,4.0,0.0,2.0,4.0,6.0,24.0,60.0,25.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,50.0,6.0,6.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,2.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,1509758,Denzel Kuijpers,D. Kuijpers - 19,23.0,11.739130434782608,0.0,3.9130434782608696,0.0,0.0,0.0,3.9130434782608696,15.652173913043478,100.0,25.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,15.652173913043478,7.826086956521739,7.826086956521739,0.0,3.9130434782608696,0.0,0.0,0.0,0.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,1860773,Emian-Johar Semedo,E. Semedo - 17,67.0,18.80597014925373,1.3432835820895521,8.059701492537313,4.029850746268656,5.3731343283582085,2.6865671641791042,18.80597014925373,44.32835820895522,71.42857142857143,42.42424242424242,14.0,14.0,0.0,6.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,18.80597014925373,18.80597014925373,0.0,8.059701492537313,0.0,1.3432835820895521,1.3432835820895521,0.0,4.029850746268656,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,1418029,Genrich Sillé,G. Sillé - 7,45.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,14.0,60.0,28.57142857142857,5.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,52753,Jeffrey Fortes,J. Fortes - 22,90.0,37.0,2.0,8.0,2.0,11.0,0.0,9.0,66.0,89.1891891891892,13.636363636363635,10.0,6.0,4.0,6.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,6.0,4.0,6.0,2.0,0.0,0.0,2.0,1.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,896215,Kevin Felida,K. Felida - 6,45.0,38.0,0.0,2.0,2.0,8.0,0.0,10.0,46.0,78.94736842105263,21.73913043478261,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,966676,Kévin Monzialo,K. Monzialo - 8,90.0,19.0,0.0,3.0,1.0,2.0,0.0,14.0,40.0,78.94736842105263,35.0,7.0,4.0,3.0,2.0,1.0,1.0,3.0,0.0,6.0,1.0,16.666666666666664,7.0,4.0,3.0,2.0,1.0,1.0,3.0,0.0,6.0,1.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,1509970,Mees Laros,M. Laros - 33,90.0,25.999999999999996,0.0,2.0,0.0,9.0,0.0,7.0,41.0,76.92307692307693,17.073170731707318,6.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,6.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,1133405,Nick de Groot,N. d. Groot - 5,90.0,10.0,0.0,1.0,0.0,3.0,0.0,2.0,21.0,100.0,9.523809523809524,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,1088891,Pepijn van de Merbel,P. v. d. Merbel - 36,90.0,39.0,0.0,0.0,0.0,5.0,0.0,10.0,42.0,76.92307692307693,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,977526,Reda Akmum,R. Akmum - 27,68.0,68.8235294117647,0.0,3.9705882352941178,0.0,7.9411764705882355,1.3235294117647058,13.23529411764706,78.08823529411765,84.61538461538461,16.94915254237288,6.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,7.9411764705882355,1.3235294117647058,6.61764705882353,0.0,3.9705882352941178,0.0,0.0,1.3235294117647058,0.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,2253510,Rafi Wolters,R. Wolters - 39,2.0,45.0,90.0,135.0,0.0,135.0,0.0,90.0,225.0,0.0,40.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,180.0,180.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,1067996,Stan Maas,S. Maas - 3,22.0,32.72727272727273,0.0,0.0,0.0,0.0,0.0,4.090909090909091,40.90909090909091,87.5,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.090909090909091,4.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,1048226,Teun van Grunsven,T. v. Grunsven - 4,90.0,57.0,3.0,4.0,0.0,10.0,0.0,10.0,67.0,84.21052631578947,14.925373134328357,8.0,6.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,,8.0,6.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0
14056408,1760724000,2025-10-17T18:00:00+00:00,Roda JC Kerkrade. Uit,Roda JC Kerkrade,Uit,1048428,Thijs van Leeuwen,T. v. Leeuwen - 10,88.0,27.613636363636363,1.0227272727272727,4.090909090909091,1.0227272727272727,8.181818181818182,1.0227272727272727,11.25,39.88636363636363,74.07407407407408,28.205128205128204,8.0,6.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,8.181818181818182,6.136363636363636,2.0454545454545454,3.068181818181818,1.0227272727272727,0.0,0.0,2.0454545454545454,1.0227272727272727,0.0
14056467,1761069600,2025-10-21T18:00:00+00:00,Helmond Sport. Thuis,Helmond Sport,Thuis,1867510,Bohao Wang,B. Wang - 16,13.0,41.53846153846154,0.0,13.846153846153847,0.0,27.692307692307693,6.923076923076923,6.923076923076923,62.30769230769231,100.0,11.111111111111112,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,27.692307692307693,6.923076923076923,20.76923076923077,6.923076923076923,6.923076923076923,0.0,0.0,0.0,0.0,0.0
14056467,1761069600,2025-10-21T18:00:00+00:00,Helmond Sport. Thuis,Helmond Sport,Thuis,1186805,Chahid El Allachi,C. E. Allachi - 51,25.0,18.0,0.0,3.6,3.6,3.6,0.0,18.0,43.199999999999996,80.0,41.66666666666667,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,14.4,14.4,0.0,3.6,0.0,0.0,7.2,0.0,0.0,0.0
14056467,1761069600,2025-10-21T18:00:00+00:00,Helmond Sport. Thuis,Helmond Sport,Thuis,1509758,Denzel Kuijpers,D. Kuijpers - 19,13.0,13.846153846153847,0.0,0.0,0.0,0.0,0.0,6.923076923076923,27.692307692307693,50.0,25.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,27.692307692307693,13.846153846153847,13.846153846153847,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0
